V1	V2	V3	V4
ARNT	405	TMCC1	23023
ARNT	405	TM9SF2	9375
ARNT	405	TM7SF2	7108
ARNT	405	TLX1NB	100038246
ARNT	405	TLCD1	116238
ARNT	405	TKTL2	84076
ARNT	405	TKTL1	8277
ARNT	405	TJP1	7082
ARNT	405	TIPARP-AS1	100287227
ARNT	405	TINAGL1	64129
ARNT	405	TIMP4	7079
ARNT	405	TIMP3	7078
ARNT	405	TIMM8A	1678
ARNT	405	TIAL1	7073
ARNT	405	THAP1	55145
ARNT	405	TGS1	96764
ARNT	405	TGIF2-C20ORF24	100527943
ARNT	405	TGIF2	60436
ARNT	405	TGFBR1	7046
ARNT	405	TFAP4	7023
ARNT	405	TFAP2A	7020
ARNT	405	TEX34	124783
ARNT	405	TEX33	339669
ARNT	405	TEX14	56155
ARNT	405	TEX10	54881
ARNT	405	TERF2	7014
ARNT	405	TEAD4	7004
ARNT	405	TDRD3	81550
ARNT	405	TDRD1	56165
ARNT	405	TCTA	6988
ARNT	405	TCEA3	6920
ARNT	405	TC2N	123036
ARNT	405	TBX4	9496
ARNT	405	TBX18	9096
ARNT	405	TBL1X	6907
ARNT	405	TBKBP1	9755
ARNT	405	TBK1	29110
ARNT	405	TBCEL	219899
ARNT	405	TBC1D9	23158
ARNT	405	TBC1D5	9779
ARNT	405	TBC1D30	23329
ARNT	405	TBC1D24	57465
ARNT	405	TBC1D10B	26000
ARNT	405	TBC1D10A	83874
ARNT	405	TBC1D1	23216
ARNT	405	TAPBP	6892
ARNT	405	TAP1	6890
ARNT	405	TAF6	6878
ARNT	405	TAF4B	6875
ARNT	405	TADA2B	93624
ARNT	405	TACC3	10460
ARNT	405	SYT8	90019
ARNT	405	SYT6	148281
ARNT	405	SYT12	91683
ARNT	405	SYT1	6857
ARNT	405	SYP	6855
ARNT	405	SYNGR3	9143
ARNT	405	SYNGAP1	8831
ARNT	405	SYNE2	23224
ARNT	405	SWT1	54823
ARNT	405	SUSD4	55061
ARNT	405	SURF1	6834
ARNT	405	STXBP6	29091
ARNT	405	STX16-NPEPL1	100534593
ARNT	405	STX16	8675
ARNT	405	STUB1	10273
ARNT	405	STRAP	11171
ARNT	405	STOX1	219736
ARNT	405	STMN1	3925
ARNT	405	STK40	83931
ARNT	405	STK19	8859
ARNT	405	STK11	6794
ARNT	405	STEAP3	55240
ARNT	405	STC2	8614
ARNT	405	STARD13	90627
ARNT	405	STAG1	10274
ARNT	405	ST8SIA6	338596
ARNT	405	ST7-OT4	338069
ARNT	405	ST7	7982
ARNT	405	ST6GALNAC3	256435
ARNT	405	ST6GAL1	6480
ARNT	405	ST3GAL2	6483
ARNT	405	ST14	6768
ARNT	405	ST13	6767
ARNT	405	SSFA2	6744
ARNT	405	SSBP3	23648
ARNT	405	SRSF6	6431
ARNT	405	SRPK3	26576
ARNT	405	SRP68	6730
ARNT	405	SREK1	140890
ARNT	405	SRCIN1	80725
ARNT	405	SPTBN4	57731
ARNT	405	SPPL2C	162540
ARNT	405	SPON2	10417
ARNT	405	SPNS1	83985
ARNT	405	SPEM1	374768
ARNT	405	SPCS3	60559
ARNT	405	SPATA5L1	79029
ARNT	405	SPAST	6683
ARNT	405	SP4	6671
ARNT	405	SP1	6667
ARNT	405	SOX5	6660
ARNT	405	SOX2	6657
ARNT	405	SOX14	8403
ARNT	405	SOX12	6666
ARNT	405	SOX11	6664
ARNT	405	SORL1	6653
ARNT	405	SORD	6652
ARNT	405	SOGA1	140710
ARNT	405	SOD3	6649
ARNT	405	SOD1	6647
ARNT	405	SOCS3	9021
ARNT	405	SOCS2	8835
ARNT	405	SOCS1	8651
ARNT	405	SOAT1	6646
ARNT	405	SNX8	29886
ARNT	405	SNX30	401548
ARNT	405	SNTB1	6641
ARNT	405	SNTA1	6640
ARNT	405	SNORD96A	619571
ARNT	405	SNORD95	619570
ARNT	405	SNORD90	692206
ARNT	405	SNORD88C	692204
ARNT	405	SNORD88A	692202
ARNT	405	SNORD86	692201
ARNT	405	SNORD82	25826
ARNT	405	SNORD66	692107
ARNT	405	SNORD57	26792
ARNT	405	SNORD56	26793
ARNT	405	SNORD51	26798
ARNT	405	SNORD42B	26808
ARNT	405	SNORD35A	26816
ARNT	405	SNORD34	26817
ARNT	405	SNORD33	26818
ARNT	405	SNORD32A	26819
ARNT	405	SNORD19B	100113381
ARNT	405	SNORD19	692089
ARNT	405	SNORD12C	26765
ARNT	405	SNORD12B	100113393
ARNT	405	SNORD12	692057
ARNT	405	SNORD117	692233
ARNT	405	SNORD110	692213
ARNT	405	SNORA68	26780
ARNT	405	SNORA57	692158
ARNT	405	SNORA51	677831
ARNT	405	SNORA41	619569
ARNT	405	SNAPIN	23557
ARNT	405	SMO	6608
ARNT	405	SMNDC1	10285
ARNT	405	SMCR8	140775
ARNT	405	SMCR5	140771
ARNT	405	SMC6	79677
ARNT	405	SMAD7	4092
ARNT	405	SMAD6	4091
ARNT	405	SMAD5	4090
ARNT	405	SLMO1	10650
ARNT	405	SLK	9748
ARNT	405	SLITRK1	114798
ARNT	405	SLCO5A1	81796
ARNT	405	SLCO1C1	53919
ARNT	405	SLC7A5	8140
ARNT	405	SLC7A3	84889
ARNT	405	SLC7A14	57709
ARNT	405	SLC6A18	348932
ARNT	405	SLC6A15	55117
ARNT	405	SLC4A7	9497
ARNT	405	SLC4A2	6522
ARNT	405	SLC44A4	80736
ARNT	405	SLC43A1	8501
ARNT	405	SLC38A9	153129
ARNT	405	SLC35G2	80723
ARNT	405	SLC35B2	347734
ARNT	405	SLC34A2	10568
ARNT	405	SLC30A3	7781
ARNT	405	SLC26A8	116369
ARNT	405	SLC26A2	1836
ARNT	405	SLC26A10	65012
ARNT	405	SLC25A46	91137
ARNT	405	SLC25A43	203427
ARNT	405	SLC25A39	51629
ARNT	405	SLC25A37	51312
ARNT	405	SLC25A36	55186
ARNT	405	SLC25A3	5250
ARNT	405	SLC25A28	81894
ARNT	405	SLC25A26	115286
ARNT	405	SLC25A22	79751
ARNT	405	SLC25A11	8402
ARNT	405	SLC25A1	6576
ARNT	405	SLC24A2	25769
ARNT	405	SLC1A4	6509
ARNT	405	SLC1A2	6506
ARNT	405	SLC16A6	9120
ARNT	405	SLC16A2	6567
ARNT	405	SLC12A6	9990
ARNT	405	SLC12A5	57468
ARNT	405	SIX5	147912
ARNT	405	SIX2	10736
ARNT	405	SIX1	6495
ARNT	405	SIPA1	6494
ARNT	405	SIK2	23235
ARNT	405	SIGLEC9	27180
ARNT	405	SIAH2	6478
ARNT	405	SIAE	54414
ARNT	405	SHROOM4	57477
ARNT	405	SHISA8	440829
ARNT	405	SHISA6	388336
ARNT	405	SHBG	6462
ARNT	405	SHB	6461
ARNT	405	SH3PXD2A	9644
ARNT	405	SH3BP4	23677
ARNT	405	SH2D1B	117157
ARNT	405	SGOL1	151648
ARNT	405	SGK1	6446
ARNT	405	SFXN5	94097
ARNT	405	SFXN2	118980
ARNT	405	SFT2D2	375035
ARNT	405	SFRP2	6423
ARNT	405	SETD5	55209
ARNT	405	SET	6418
ARNT	405	SEPT8	23176
ARNT	405	SEPT4	5414
ARNT	405	SENP6	26054
ARNT	405	SENP2	59343
ARNT	405	SEMA6D	80031
ARNT	405	SEMA5B	54437
ARNT	405	SEMA4G	57715
ARNT	405	SEMA4B	10509
ARNT	405	SEMA3E	9723
ARNT	405	SEL1L2	80343
ARNT	405	SEH1L	81929
ARNT	405	SEC24A	10802
ARNT	405	SEC1	653677
ARNT	405	SDK1	221935
ARNT	405	SDCCAG8	10806
ARNT	405	SCYL1	57410
ARNT	405	SCN4B	6330
ARNT	405	SCGB2B2	284402
ARNT	405	SART1	9092
ARNT	405	SAR1A	56681
ARNT	405	SAPCD1	401251
ARNT	405	SAMD4B	55095
ARNT	405	SAMD4A	23034
ARNT	405	SALL1	6299
ARNT	405	RYR2	6262
ARNT	405	RXRB	6257
ARNT	405	RUFY3	22902
ARNT	405	RUFY1	80230
ARNT	405	RTN4RL1	146760
ARNT	405	RTN2	6253
ARNT	405	RSPRY1	89970
ARNT	405	RSPO4	343637
ARNT	405	RSBN1	54665
ARNT	405	RRP7B	91695
ARNT	405	RRP1	8568
ARNT	405	RREB1	6239
ARNT	405	RPS6KA4	8986
ARNT	405	RPS28	6234
ARNT	405	RPS26	6231
ARNT	405	RPS19	6223
ARNT	405	RPS18	6222
ARNT	405	RPRML	388394
ARNT	405	RPRD2	23248
ARNT	405	RPRD1A	55197
ARNT	405	RPL8	6132
ARNT	405	RPL36AL	6166
ARNT	405	RPL23A	6147
ARNT	405	RPL13AP5	728658
ARNT	405	RPL13A	23521
ARNT	405	RPL10L	140801
ARNT	405	RPIA	22934
ARNT	405	RORC	6097
ARNT	405	ROBO2	6092
ARNT	405	RNU6-6	100873740
ARNT	405	RNU6-19	100873754
ARNT	405	RNF41	10193
ARNT	405	RNF38	152006
ARNT	405	RNF212	285498
ARNT	405	RNF208	727800
ARNT	405	RNF165	494470
ARNT	405	RNF138P1	379013
ARNT	405	RNF128	79589
ARNT	405	RNF125	54941
ARNT	405	RNF103-CHMP3	100526767
ARNT	405	RNASEK-C17ORF49	100529209
ARNT	405	RNASEK	440400
ARNT	405	RIMBP2	23504
ARNT	405	RILPL1	353116
ARNT	405	RICTOR	253260
ARNT	405	RHOF	54509
ARNT	405	RHOBTB2	23221
ARNT	405	RHEBL1	121268
ARNT	405	RHBDL1	9028
ARNT	405	RGS9BP	388531
ARNT	405	RGS7BP	401190
ARNT	405	RGS7	6000
ARNT	405	RGS16	6004
ARNT	405	RGP1	9827
ARNT	405	RFX4	5992
ARNT	405	REV1	51455
ARNT	405	RERG	85004
ARNT	405	REPIN1	29803
ARNT	405	RELB	5971
ARNT	405	REL	5966
ARNT	405	RDH5	5959
ARNT	405	RCVRN	5957
ARNT	405	RCOR2	283248
ARNT	405	RC3H2	54542
ARNT	405	RBM6	10180
ARNT	405	RBM45	129831
ARNT	405	RBM3	5935
ARNT	405	RBM27	54439
ARNT	405	RBM15B	29890
ARNT	405	RBL1	5933
ARNT	405	RBBP7	5931
ARNT	405	RBBP6	5930
ARNT	405	RAVER1	125950
ARNT	405	RASGRP2	10235
ARNT	405	RASAL3	64926
ARNT	405	RASA2	5922
ARNT	405	RARG	5916
ARNT	405	RARA	5914
ARNT	405	RAPGEF4	11069
ARNT	405	RAPGEF3	10411
ARNT	405	RAP2B	5912
ARNT	405	RAP1GAP2	23108
ARNT	405	RAP1A	5906
ARNT	405	RANBP1	5902
ARNT	405	RALY	22913
ARNT	405	RALGPS1	9649
ARNT	405	RALGAPB	57148
ARNT	405	RALBP1	10928
ARNT	405	RAI14	26064
ARNT	405	RAI1	10743
ARNT	405	RAD51B	5890
ARNT	405	RAD51	5888
ARNT	405	RAD21L1	642636
ARNT	405	RABEP1	9135
ARNT	405	RAB6A	5870
ARNT	405	RAB3IL1	5866
ARNT	405	RAB3A	5864
ARNT	405	RAB24	53917
ARNT	405	RAB21	23011
ARNT	405	RAB11FIP1	80223
ARNT	405	RAB11B	9230
ARNT	405	QRICH1	54870
ARNT	405	QPCT	25797
ARNT	405	PYCRL	65263
ARNT	405	PYCR2	29920
ARNT	405	PWWP2A	114825
ARNT	405	PVRL1	5818
ARNT	405	PURB	5814
ARNT	405	PTPRS	5802
ARNT	405	PTPRO	5800
ARNT	405	PTPRF	5792
ARNT	405	PTPRCAP	5790
ARNT	405	PTPDC1	138639
ARNT	405	PTP4A3	11156
ARNT	405	PTMA	5757
ARNT	405	PTH1R	5745
ARNT	405	PTGER2	5732
ARNT	405	PTF1A	256297
ARNT	405	PTEN	5728
ARNT	405	PTCHD4	442213
ARNT	405	PTCHD1	139411
ARNT	405	PTCH1	5727
ARNT	405	PTBP1	5725
ARNT	405	PSENEN	55851
ARNT	405	PSEN1	5663
ARNT	405	PSD2	84249
ARNT	405	PSD	5662
ARNT	405	PRSS36	146547
ARNT	405	PRRX1	5396
ARNT	405	PRRT2	112476
ARNT	405	PRRT1	80863
ARNT	405	PRRG3	79057
ARNT	405	PRR3	80742
ARNT	405	PRR18	285800
ARNT	405	PRPS2	5634
ARNT	405	PRPS1	5631
ARNT	405	PRPF38A	84950
ARNT	405	PROSC	11212
ARNT	405	PROKR2	128674
ARNT	405	PROK2	60675
ARNT	405	PRMT6	55170
ARNT	405	PRMT5	10419
ARNT	405	PRLR	5618
ARNT	405	PRLHR	2834
ARNT	405	PRKG1	5592
ARNT	405	PRKCDBP	112464
ARNT	405	PREX2	80243
ARNT	405	PREPL	9581
ARNT	405	PRDM8	56978
ARNT	405	PRDM16	63976
ARNT	405	PRDM13	59336
ARNT	405	PRDM11	56981
ARNT	405	PRCD	768206
ARNT	405	PPTC7	160760
ARNT	405	PPRC1	23082
ARNT	405	PPP3CA	5530
ARNT	405	PPP2R5B	5526
ARNT	405	PPP1R9A	55607
ARNT	405	PPP1R3D	5509
ARNT	405	PPP1R3C	5507
ARNT	405	PPP1R3B	79660
ARNT	405	PPP1R1B	84152
ARNT	405	PPP1R18	170954
ARNT	405	PPP1R14A	94274
ARNT	405	PPP1R12C	54776
ARNT	405	PPM1B	5495
ARNT	405	PPIC	5480
ARNT	405	PPIA	5478
ARNT	405	PPFIA3	8541
ARNT	405	PPARGC1A	10891
ARNT	405	PPARA	5465
ARNT	405	PPAPDC1A	196051
ARNT	405	PPAP2A	8611
ARNT	405	POU3F2	5454
ARNT	405	POU3F1	5453
ARNT	405	POU2F2	5452
ARNT	405	POLR1D	51082
ARNT	405	POLR1B	84172
ARNT	405	POLK	51426
ARNT	405	PNPLA6	10908
ARNT	405	PNMA2	10687
ARNT	405	PLXND1	23129
ARNT	405	PLXNA3	55558
ARNT	405	PLTP	5360
ARNT	405	PLIN1	5346
ARNT	405	PLEKHN1	84069
ARNT	405	PLEKHG2	64857
ARNT	405	PLEKHA3	65977
ARNT	405	PLD6	201164
ARNT	405	PLCB3	5331
ARNT	405	PLCB1	23236
ARNT	405	PKP4	8502
ARNT	405	PKD1P1	339044
ARNT	405	PITPNM3	83394
ARNT	405	PITPNM1	9600
ARNT	405	PIP5K1A	8394
ARNT	405	PIM2	11040
ARNT	405	PIGV	55650
ARNT	405	PIAS2	9063
ARNT	405	PIAS1	8554
ARNT	405	PI4KAP2	375133
ARNT	405	PI4KA	5297
ARNT	405	PHPT1	29085
ARNT	405	PHOX2B	8929
ARNT	405	PHLPP1	23239
ARNT	405	PHLDA3	23612
ARNT	405	PHF20	51230
ARNT	405	PHF16	9767
ARNT	405	PHF15	23338
ARNT	405	PGRMC2	10424
ARNT	405	PGGT1B	5229
ARNT	405	PFN3	345456
ARNT	405	PFN1	5216
ARNT	405	PFKFB3	5209
ARNT	405	PEX16	9409
ARNT	405	PET117	100303755
ARNT	405	PET112	5188
ARNT	405	PER1	5187
ARNT	405	PELP1	27043
ARNT	405	PDZRN4	29951
ARNT	405	PDS5A	23244
ARNT	405	PDLIM5	10611
ARNT	405	PDK2	5164
ARNT	405	PDIA5	10954
ARNT	405	PDGFA	5154
ARNT	405	PDE4A	5141
ARNT	405	PDCD6IP	10015
ARNT	405	PCYOX1	51449
ARNT	405	PCP2	126006
ARNT	405	PCM1	5108
ARNT	405	PCGF5	84333
ARNT	405	PCDHGC3	5098
ARNT	405	PCDHGB5	56101
ARNT	405	PCDHGA9	56107
ARNT	405	PCDHGA8	9708
ARNT	405	PCDHGA5	56110
ARNT	405	PCDHGA4	56111
ARNT	405	PCDHGA12	26025
ARNT	405	PCDHGA11	56105
ARNT	405	PCDHGA10	56106
ARNT	405	PCDHB15	56121
ARNT	405	PCDHA6	56142
ARNT	405	PCDH8	5100
ARNT	405	PCCB	5096
ARNT	405	PCBP1-AS1	400960
ARNT	405	PCBP1	5093
ARNT	405	PC	5091
ARNT	405	PAX6	5080
ARNT	405	PAX2	5076
ARNT	405	PARN	5073
ARNT	405	PANK4	55229
ARNT	405	PANK3	79646
ARNT	405	PAN3	255967
ARNT	405	PAICS	10606
ARNT	405	PAFAH1B1	5048
ARNT	405	PADI2	11240
ARNT	405	PABPC4	8761
ARNT	405	PABPC1	26986
ARNT	405	PA2G4P4	647033
ARNT	405	P4HTM	54681
ARNT	405	P2RY13	53829
ARNT	405	OXSR1	9943
ARNT	405	OTX2-AS1	100309464
ARNT	405	OTX2	5015
ARNT	405	OTUD1	220213
ARNT	405	OSBPL8	114882
ARNT	405	OSBPL6	114880
ARNT	405	OSBPL10	114884
ARNT	405	OR5I1	10798
ARNT	405	OR51B6	390058
ARNT	405	OR10A5	144124
ARNT	405	OPRD1	4985
ARNT	405	OPA3	80207
ARNT	405	ONECUT3	390874
ARNT	405	ONECUT1	3175
ARNT	405	OLIG2	10215
ARNT	405	OLFM2	93145
ARNT	405	OIP5-AS1	729082
ARNT	405	OGT	8473
ARNT	405	NUP62CL	54830
ARNT	405	NUP153	9972
ARNT	405	NUDT8	254552
ARNT	405	NUDT11	55190
ARNT	405	NUDT10	170685
ARNT	405	NTRK3	4916
ARNT	405	NTN3	4917
ARNT	405	NTN1	9423
ARNT	405	NTAN1	123803
ARNT	405	NT5DC2	64943
ARNT	405	NSMCE2	286053
ARNT	405	NSFP1	728806
ARNT	405	NSF	4905
ARNT	405	NSD1	64324
ARNT	405	NRGN	4900
ARNT	405	NRG2	9542
ARNT	405	NRF1	4899
ARNT	405	NRAS	4893
ARNT	405	NRADDP	100129354
ARNT	405	NR6A1	2649
ARNT	405	NR5A1	2516
ARNT	405	NR3C1	2908
ARNT	405	NR2F2	7026
ARNT	405	NR2C2	7182
ARNT	405	NR1D1	9572
ARNT	405	NR0B2	8431
ARNT	405	NPR3	4883
ARNT	405	NPR1	4881
ARNT	405	NPM3	10360
ARNT	405	NPM1	4869
ARNT	405	NOP58	51602
ARNT	405	NOP56	10528
ARNT	405	NOP10	55505
ARNT	405	NOL3	8996
ARNT	405	NOG	9241
ARNT	405	NOC4L	79050
ARNT	405	NOC2L	26155
ARNT	405	NOA1	84273
ARNT	405	NME2	4831
ARNT	405	NLGN2	57555
ARNT	405	NIT1	4817
ARNT	405	NIP7	51388
ARNT	405	NHSL2	340527
ARNT	405	NHS	4810
ARNT	405	NHLRC1	378884
ARNT	405	NFYA	4800
ARNT	405	NFKBID	84807
ARNT	405	NFKBIB	4793
ARNT	405	NFKB1	4790
ARNT	405	NFIX	4784
ARNT	405	NFATC1	4772
ARNT	405	NEUROG2	63973
ARNT	405	NEUROG1	4762
ARNT	405	NEUROD2	4761
ARNT	405	NEUROD1	4760
ARNT	405	NEURL	9148
ARNT	405	NES	10763
ARNT	405	NEK6	10783
ARNT	405	NEGR1	257194
ARNT	405	NDUFS3	4722
ARNT	405	NDUFAB1	4706
ARNT	405	NDUFA4L2	56901
ARNT	405	NDNL2	56160
ARNT	405	NCOR1	9611
ARNT	405	NCOA6	23054
ARNT	405	NCL	4691
ARNT	405	NCKAP5L	57701
ARNT	405	NCEH1	57552
ARNT	405	NAV2	89797
ARNT	405	NAGPA	51172
ARNT	405	NACC1	112939
ARNT	405	NAA35	60560
ARNT	405	NAA25	80018
ARNT	405	NAA15	80155
ARNT	405	N4BP3	23138
ARNT	405	MYO9A	4649
ARNT	405	MYO1E	4643
ARNT	405	MYF5	4617
ARNT	405	MXI1	4601
ARNT	405	MXD4	10608
ARNT	405	MVP	9961
ARNT	405	MUC1	4582
ARNT	405	MTRNR2L8	100463486
ARNT	405	MTR	4548
ARNT	405	MTHFR	4524
ARNT	405	MTF2	22823
ARNT	405	MTDH	92140
ARNT	405	MTCH1	23787
ARNT	405	MSL2	55167
ARNT	405	MSI2	124540
ARNT	405	MSH5-SAPCD1	100532732
ARNT	405	MSH5	4439
ARNT	405	MSANTD2	79684
ARNT	405	MRPS15	64960
ARNT	405	MRPL53	116540
ARNT	405	MRPL49	740
ARNT	405	MRPL45P2	653479
ARNT	405	MRPL43	84545
ARNT	405	MRPL36	64979
ARNT	405	MRPL35	51318
ARNT	405	MRPL27	51264
ARNT	405	MRP63	78988
ARNT	405	MPRIP	23164
ARNT	405	MOV10	4343
ARNT	405	MOSPD2	158747
ARNT	405	MORF4L2	9643
ARNT	405	MORC2	22880
ARNT	405	MON1A	84315
ARNT	405	MOCS3	27304
ARNT	405	MNT	4335
ARNT	405	MLX	6945
ARNT	405	MLLT6	4302
ARNT	405	MLL5	55904
ARNT	405	MLL4	9757
ARNT	405	MLL	4297
ARNT	405	MKL1	57591
ARNT	405	MIR939	100126351
ARNT	405	MIR933	100126350
ARNT	405	MIR92A2	407049
ARNT	405	MIR9-3	407051
ARNT	405	MIR7-1	407043
ARNT	405	MIR630	693215
ARNT	405	MIR611	693196
ARNT	405	MIR592	693177
ARNT	405	MIR5696	100847007
ARNT	405	MIR559	693144
ARNT	405	MIR548AO	100847068
ARNT	405	MIR499B	100616134
ARNT	405	MIR4801	100616435
ARNT	405	MIR4787	100616138
ARNT	405	MIR4779	100616159
ARNT	405	MIR4751	100616483
ARNT	405	MIR4740	100616294
ARNT	405	MIR4727	100616416
ARNT	405	MIR4690	100616292
ARNT	405	MIR4669	100616236
ARNT	405	MIR4666A	100616308
ARNT	405	MIR4657	100616393
ARNT	405	MIR4647	100616124
ARNT	405	MIR4489	100616284
ARNT	405	MIR4485	100616263
ARNT	405	MIR4323	100422980
ARNT	405	MIR4258	100423020
ARNT	405	MIR4254	100423028
ARNT	405	MIR3918	100500851
ARNT	405	MIR3917	100500808
ARNT	405	MIR363	574031
ARNT	405	MIR3621	100500811
ARNT	405	MIR33B	693120
ARNT	405	MIR330	442902
ARNT	405	MIR32	407036
ARNT	405	MIR3187	100422854
ARNT	405	MIR3143	100422934
ARNT	405	MIR3132	100423039
ARNT	405	MIR27A	407018
ARNT	405	MIR23A	407010
ARNT	405	MIR219-2	407003
ARNT	405	MIR20B	574032
ARNT	405	MIR19B2	406981
ARNT	405	MIR196A2	406973
ARNT	405	MIR18B	574033
ARNT	405	MIR146B	574447
ARNT	405	MIR1469	100302258
ARNT	405	MIR142	406934
ARNT	405	MIR1292	100302138
ARNT	405	MIR129-2	406918
ARNT	405	MIR1281	100302237
ARNT	405	MIR125B2	406912
ARNT	405	MIR1247	100302145
ARNT	405	MIR1244-3	100422872
ARNT	405	MIR1244-2	100422885
ARNT	405	MIR1244-1	100302285
ARNT	405	MIR124-3	406909
ARNT	405	MIR1204	100302185
ARNT	405	MIR106A	406899
ARNT	405	MID1IP1	58526
ARNT	405	MGST1	4257
ARNT	405	MGLL	11343
ARNT	405	MGC45800	90768
ARNT	405	MGC3771	81854
ARNT	405	MGC12916	84815
ARNT	405	MGAT4A	11320
ARNT	405	MEX3B	84206
ARNT	405	MEX3A	92312
ARNT	405	METTL12	751071
ARNT	405	MET	4233
ARNT	405	MESDC1	59274
ARNT	405	MEPCE	56257
ARNT	405	MEOX2	4223
ARNT	405	MEMO1	51072
ARNT	405	MEIS2	4212
ARNT	405	MEGF9	1955
ARNT	405	MEF2D	4209
ARNT	405	MED31	51003
ARNT	405	MED30	90390
ARNT	405	MECP2	4204
ARNT	405	MDFIC	29969
ARNT	405	MDC1	9656
ARNT	405	MCOLN1	57192
ARNT	405	MCMBP	79892
ARNT	405	MCM3AP-AS1	114044
ARNT	405	MCFD2	90411
ARNT	405	MBTD1	54799
ARNT	405	MBLAC1	255374
ARNT	405	MB21D2	151963
ARNT	405	MAX	4149
ARNT	405	MATR3	9782
ARNT	405	MAT2A	4144
ARNT	405	MASTL	84930
ARNT	405	MARCKS	4082
ARNT	405	MARCH4	57574
ARNT	405	MAPT-IT1	100130148
ARNT	405	MAPT	4137
ARNT	405	MAPRE2	10982
ARNT	405	MAPRE1	22919
ARNT	405	MAPK8IP3	23162
ARNT	405	MAPK12	6300
ARNT	405	MAP4K3	8491
ARNT	405	MAP3K10	4294
ARNT	405	MAP2K4	6416
ARNT	405	MAP1LC3B	81631
ARNT	405	MAN1C1	57134
ARNT	405	MAML3	55534
ARNT	405	MAL2	114569
ARNT	405	MAGI2-AS3	100505881
ARNT	405	MAFK	7975
ARNT	405	MAFG-AS1	92659
ARNT	405	MAFF	23764
ARNT	405	MAFA	389692
ARNT	405	MAEA	10296
ARNT	405	MAD2L2	10459
ARNT	405	MACROD1	28992
ARNT	405	LZTS2	84445
ARNT	405	LZTFL1	54585
ARNT	405	LYPD6	130574
ARNT	405	LYPD1	116372
ARNT	405	LTBP4	8425
ARNT	405	LRRTM2	26045
ARNT	405	LRRN2	10446
ARNT	405	LRRK1	79705
ARNT	405	LRRC8D	55144
ARNT	405	LRRC8B	23507
ARNT	405	LRRC59	55379
ARNT	405	LRRC47	57470
ARNT	405	LRRC42	115353
ARNT	405	LRRC37A3	374819
ARNT	405	LRRC26	389816
ARNT	405	LRRC16B	90668
ARNT	405	LRPPRC	10128
ARNT	405	LRP5	4041
ARNT	405	LRP3	4037
ARNT	405	LRIG3	121227
ARNT	405	LRG1	116844
ARNT	405	LPXN	9404
ARNT	405	LPP-AS2	339929
ARNT	405	LPP	4026
ARNT	405	LPL	4023
ARNT	405	LPHN1	22859
ARNT	405	LPCAT4	254531
ARNT	405	LOXL1	4016
ARNT	405	LONRF1	91694
ARNT	405	LONP1	9361
ARNT	405	LOC80054	80054
ARNT	405	LOC730755	730755
ARNT	405	LOC730183	730183
ARNT	405	LOC730091	730091
ARNT	405	LOC729609	729609
ARNT	405	LOC728463	728463
ARNT	405	LOC646903	646903
ARNT	405	LOC645431	645431
ARNT	405	LOC645212	645212
ARNT	405	LOC440925	440925
ARNT	405	LOC402160	402160
ARNT	405	LOC400043	400043
ARNT	405	LOC392232	392232
ARNT	405	LOC389791	389791
ARNT	405	LOC375196	375196
ARNT	405	LOC347411	347411
ARNT	405	LOC340544	340544
ARNT	405	LOC338758	338758
ARNT	405	LOC283856	283856
ARNT	405	LOC283214	283214
ARNT	405	LOC256880	256880
ARNT	405	LOC255480	255480
ARNT	405	LOC254100	254100
ARNT	405	LOC200726	200726
ARNT	405	LOC154860	154860
ARNT	405	LOC147727	147727
ARNT	405	LOC100507547	100507547
ARNT	405	LOC100507392	100507392
ARNT	405	LOC100507217	100507217
ARNT	405	LOC100507091	100507091
ARNT	405	LOC100507086	100507086
ARNT	405	LOC100507043	100507043
ARNT	405	LOC100506779	100506779
ARNT	405	LOC100506713	100506713
ARNT	405	LOC100506233	100506233
ARNT	405	LOC100506068	100506068
ARNT	405	LOC100505854	100505854
ARNT	405	LOC100505783	100505783
ARNT	405	LOC100505678	100505678
ARNT	405	LOC100505666	100505666
ARNT	405	LOC100293534	100293534
ARNT	405	LOC100288181	100288181
ARNT	405	LOC100287616	100287616
ARNT	405	LOC100287559	100287559
ARNT	405	LOC100286844	100286844
ARNT	405	LOC100132215	100132215
ARNT	405	LOC100131726	100131726
ARNT	405	LOC100130872	100130872
ARNT	405	LOC100130275	100130275
ARNT	405	LOC100130155	100130155
ARNT	405	LOC100129620	100129620
ARNT	405	LOC100128640	100128640
ARNT	405	LOC100128264	100128264
ARNT	405	LOC100128191	100128191
ARNT	405	LOC100128071	100128071
ARNT	405	LNX1	84708
ARNT	405	LMTK2	22853
ARNT	405	LMOD1	25802
ARNT	405	LMO3	55885
ARNT	405	LMO2	4005
ARNT	405	LMNA	4000
ARNT	405	LINC00535	642924
ARNT	405	LIN37	55957
ARNT	405	LIN28B	389421
ARNT	405	LHFPL4	375323
ARNT	405	LHFP	10186
ARNT	405	LGALSL	29094
ARNT	405	LFNG	3955
ARNT	405	LETM2	137994
ARNT	405	LEP	3952
ARNT	405	LEMD3	23592
ARNT	405	LDLRAP1	26119
ARNT	405	LDB1	8861
ARNT	405	LCTL	197021
ARNT	405	LCORL	254251
ARNT	405	LCNL1	401562
ARNT	405	LCK	3932
ARNT	405	LCAT	3931
ARNT	405	LAMP1	3916
ARNT	405	LAMC1	3915
