	mi2		
1641.5	4074.4	0.3796376	0.392922
1641.5	905.4	0.2587168	0.2677698
1641.5	396.4	0.1509875	0.1562709
1641.5	4001.4	0.5772362	0.597435
1641.5	56987.4	0.3887898	0.4023944
1641.5	23362.4	0.546385	0.5655042
1641.5	4189.4	0.2734922	0.2830623
1641.5	93643.4	0.2169127	0.2245029
1641.5	54891.4	0.4297472	0.444785
1641.5	10802.4	0.2509746	0.2597568
1641.5	1027.4	0.2151613	0.2226903
1641.5	518.4	0.02749244	0.02845446
1641.5	5928.4	0.2330007	0.2411539
1641.5	131566.4	0.3656	0.3783932
1641.5	8036.4	0.2217458	0.2295052
1641.5	8028.4	0.4537601	0.4696382
1641.5	54541.4	0.3380771	0.3499072
1641.5	23131.4	0.4663531	0.4826718
1641.5	9480.4	0.4184239	0.4330655
1641.5	5366.4	0.4581238	0.4741545
1641.5	84612.4	0.1814555	0.187805
1641.5	9444.4	0.3109511	0.3218319
1641.5	29777.4	0.3023641	0.3129445
1641.5	54887.4	0.3091635	0.3199818
1641.5	10395.4	0.4917307	0.5089375
1641.5	79776.4	0.5830072	0.6034079
1641.5	5062.4	0.2435784	0.2521018
1641.5	79801.4	0.5070201	0.5247619
1641.5	7321.4	0.4532309	0.4690905
1641.5	79056.4	0.5067238	0.5244552
1641.5	10658.4	0.1605985	0.1662182
1641.5	84747.4	0.6063577	0.6275755
1641.5	64393.4	0.3288647	0.3403724
1641.5	55728.4	0.4632857	0.4794971
1641.5	9530.4	0.2673134	0.2766673
1641.5	94241.4	0.1993646	0.2063408
1641.5	651746.4	0.4947559	0.5120685
1641.5	63971.4	0.3336317	0.3453063
1641.5	10049.4	0.1766561	0.1828377
1641.5	3725.4	0.31878	0.3299348
1641.5	57542.4	0.364616	0.3773747
1641.5	8675.4	0.2289562	0.2369679
1641.5	8933.4	0.4667307	0.4830627
1641.5	7077.4	0.413615	0.4280883
1641.5	3667.4	0.2482935	0.2569819
1641.5	54149.4	0.2754902	0.2851303
1641.5	160518.4	0.211533	0.218935
1641.5	552.4	0.6748513	0.6984659
1641.5	9678.4	0.3819631	0.3953289
1641.5	8555.4	0.5515784	0.5708794
1641.5	5335.4	0.336748	0.3485316
1641.5	285268.4	0.2741834	0.2837777
1641.5	59283.4	0.3096807	0.3205171
1641.5	54968.4	0.430241	0.4452961
1641.5	2289.4	0.2430415	0.2515461
1641.5	10046.4	0.6054133	0.6265981
1641.5	57544.4	0.3346776	0.3463888
1641.5	57460.4	0.5296169	0.5481494
1641.5	79101.4	0.2539299	0.2628155
1641.5	9728.4	0.4321341	0.4472554
1641.5	2872.4	0.2030904	0.210197
1641.5	10892.4	0.3647119	0.377474
1641.5	3481.4	0.6442662	0.6668105
1641.5	338773.4	0.5528339	0.5721788
1641.5	2805.4	0.2138379	0.2213205
1641.5	1543.4	0.9661908	1
1641.5	7164.4	0.4749402	0.4915594
1641.5	493869.4	0.2436779	0.2522047
1641.5	29121.4	0.2075198	0.2147814
1641.5	6921.4	0.296945	0.3073357
1641.5	29110.4	0.298137	0.3085695
1641.5	5775.4	0.3721284	0.38515
1641.5	23271.4	0.2922845	0.3025122
1641.5	6934.4	0.4383861	0.4537262
1641.5	5170.4	0.4371214	0.4524173
1641.5	6474.4	0.5238433	0.5421738
1641.5	57827.4	0.4151197	0.4296456
1641.5	81844.4	0.3229609	0.3342621
1641.5	5598.4	0.2008964	0.2079263
1641.5	81570.4	0.2929504	0.3032014
1641.5	57502.4	0.6503002	0.6730557
1641.5	79956.4	0.47985	0.496641
1641.5	8089.4	0.2317168	0.2398251
1641.5	10094.4	0.1791299	0.185398
1641.5	144809.4	0.1410829	0.1460197
1641.5	28962.4	0.4340477	0.449236
1641.5	51335.4	0.1373273	0.1421327
1641.5	51384.4	0.466792	0.4831261
1641.5	378938.4	0.3480447	0.3602236
1641.5	3565.4	0.107698	0.1114666
1641.5	170954.4	0.3225483	0.333835
1641.5	529.4	0.03379291	0.0349754
1641.5	55777.4	0.2965775	0.3069554
783.5	2064.4	0	0
783.5	1678.4	0	0
783.5	136319.4	0	0
783.5	5163.4	0	0
783.5	5324.4	0	0
783.5	51719.4	0	0
783.5	7398.4	0	0
783.5	3717.4	0	0
783.5	79602.4	0	0
783.5	708.4	0	0
783.5	7037.4	0	0
783.5	56898.4	0	0
783.5	51655.4	0	0
783.5	3480.4	0	0
783.5	55249.4	0	0
783.5	7157.4	0	0
783.5	998.4	0	0
783.5	1996.4	0	0
783.5	596.4	0	0
783.5	9314.4	0	0
783.5	10413.4	0	0
783.5	92140.4	0	0
783.5	4609.4	0	0
783.5	331.4	0	0
783.5	6667.4	0	0
783.5	9821.4	0	0
783.5	6657.4	0	0
783.5	1326.4	0	0
783.5	8325.4	0	0
783.5	678.4	0	0
783.5	53371.4	0	0
783.5	10325.4	0	0
783.5	83860.4	0	0
783.5	127262.4	0	0
783.5	9100.4	0	0
783.5	9156.4	0	0
783.5	5655.4	0	0
783.5	22826.4	0	0
783.5	130589.4	0	0
783.5	10018.4	0	0
783.5	2537.4	0	0
783.5	80318.4	0	0
783.5	339768.4	0	0
783.5	8927.4	0	0
783.5	83464.4	0	0
783.5	653121.4	0	0
783.5	23534.4	0	0
783.5	9779.4	0	0
783.5	10492.4	0	0
783.5	80017.4	0	0
783.5	22822.4	0	0
783.5	93587.4	0	0
783.5	51199.4	0	0
783.5	112950.4	0	0
783.5	148398.4	0	0
783.5	2627.4	0	0
783.5	80829.4	0	0
783.5	55740.4	0	0
783.5	134510.4	0	0
783.5	10890.4	0	0
783.5	6617.4	0	0
783.5	27000.4	0	0
783.5	145258.4	0	0
783.5	55704.4	0	0
783.5	200942.4	0	0
783.5	7347.4	0	0
783.5	182.4	0	0
783.5	9488.4	0	0
783.5	54536.4	0	0
783.5	27351.4	0	0
783.5	8853.4	0	0
783.5	7042.4	0	0
783.5	4361.4	0	0
783.5	7052.4	0	0
783.5	8741.4	0	0
783.5	1371.4	0	0
783.5	3486.4	0	0
783.5	578.4	0	0
783.5	282679.4	0	0
783.5	9589.4	0	0
783.5	51172.4	0	0
783.5	84866.4	0	0
783.5	1979.4	0	0
783.5	10247.4	0	0
783.5	23560.4	0	0
783.5	3431.4	0	0
783.5	9783.4	0	0
783.5	80045.4	0	0
783.5	151246.4	0	0
783.5	83849.4	0	0
783.5	64121.4	0	0
783.5	90529.4	0	0
783.5	10960.4	0	0
783.5	10481.4	0	0
783.5	10935.4	0	0
783.5	84340.4	0	0
783.5	6185.4	0	0
783.5	9189.4	0	0
783.5	2281.4	0	0
783.5	9778.4	0	0
783.5	157567.4	0	0
783.5	55226.4	0	0
783.5	29080.4	0	0
783.5	56913.4	0	0
783.5	55798.4	0	0
783.5	10228.4	0	0
783.5	58478.4	0	0
783.5	1266.4	0	0
783.5	83891.4	0	0
783.5	9686.4	0	0
783.5	55239.4	0	0
783.5	57798.4	0	0
783.5	55529.4	0	0
783.5	9166.4	0	0
783.5	26586.4	0	0
783.5	55968.4	0	0
783.5	114971.4	0	0
783.5	8527.4	0	0
783.5	64759.4	0	0
783.5	6416.4	0	0
783.5	64343.4	0	0
783.5	56034.4	0	0
783.5	4976.4	0	0
783.5	114882.4	0	0
783.5	57404.4	0	0
783.5	9818.4	0	0
783.5	23462.4	0	0
783.5	23433.4	0	0
783.5	2531.4	0	0
783.5	5865.4	0	0
783.5	28970.4	0	0
783.5	9076.4	0	0
783.5	9792.4	0	0
783.5	5782.4	0	0
783.5	330.4	0	0
783.5	116150.4	0	0
783.5	11168.4	0	0
783.5	22856.4	0	0
783.5	54629.4	0	0
783.5	10497.4	0	0
783.5	84912.4	0	0
783.5	1965.4	0	0
783.5	9819.4	0	0
783.5	23512.4	0	0
783.5	11228.4	0	0
783.5	23287.4	0	0
783.5	167153.4	0	0
783.5	1478.4	0	0
783.5	3516.4	0	0
783.5	57560.4	0	0
783.5	124801.4	0	0
783.5	6018.4	0	0
783.5	8672.4	0	0
783.5	142.4	0	0
783.5	407975.4	0	0
783.5	56912.4	0	0
783.5	57326.4	0	0
783.5	375061.4	0	0
783.5	134266.4	0	0
783.5	558.4	0	0
783.5	9632.4	0	0
783.5	1382.4	0	0
783.5	23608.4	0	0
783.5	85315.4	0	0
783.5	4879.4	0	0
783.5	10106.4	0	0
783.5	5051.4	0	0
783.5	9095.4	0	0
783.5	3795.4	0	0
783.5	201266.4	0	0
783.5	10923.4	0	0
783.5	285489.4	0	0
783.5	113612.4	0	0
783.5	26269.4	0	0
783.5	63874.4	0	0
783.5	56938.4	0	0
783.5	23071.4	0	0
783.5	80110.4	0	0
783.5	6627.4	0	0
783.5	1854.4	0	0
783.5	1073.4	0	0
783.5	116071.4	0	0
783.5	5932.4	0	0
783.5	64598.4	0	0
783.5	55321.4	0	0
783.5	342908.4	0	0
783.5	8799.4	0	0
783.5	10447.4	0	0
783.5	55620.4	0	0
783.5	5037.4	0	0
783.5	124491.4	0	0
783.5	27244.4	0	0
783.5	23288.4	0	0
783.5	6418.4	0	0
783.5	146223.4	0	0
783.5	84899.4	0	0
783.5	55329.4	0	0
783.5	5052.4	0	0
783.5	3140.4	0	0
783.5	80817.4	0	0
783.5	116228.4	0	0
783.5	1063.4	0	0
783.5	10440.4	0	0
783.5	11177.4	0	0
783.5	8701.4	0	0
783.5	55975.4	0	0
783.5	2803.4	0	0
783.5	10184.4	0	0
783.5	29843.4	0	0
783.5	9465.4	0	0
783.5	2622.4	0	0
783.5	55536.4	0	0
783.5	64854.4	0	0
783.5	55012.4	0	0
783.5	56829.4	0	0
783.5	83892.4	0	0
783.5	57826.4	0	0
783.5	55591.4	0	0
783.5	85446.4	0	0
783.5	23443.4	0	0
783.5	9221.4	0	0
783.5	7337.4	0	0
783.5	55342.4	0	0
783.5	55916.4	0	0
783.5	23322.4	0	0
783.5	445571.4	0	0
783.5	166929.4	0	0
783.5	23034.4	0	0
783.5	5613.4	0	0
783.5	9213.4	0	0
783.5	51141.4	0	0
783.5	8932.4	0	0
783.5	10768.4	0	0
783.5	54664.4	0	0
783.5	121536.4	0	0
783.5	2181.4	0	0
783.5	3945.4	0	0
783.5	9043.4	0	0
783.5	65977.4	0	0
783.5	91298.4	0	0
783.5	282809.4	0	0
783.5	8073.4	0	0
783.5	1742.4	0	0
783.5	3688.4	0	0
783.5	387893.4	0	0
783.5	836.4	0	0
783.5	7534.4	0	0
783.5	79109.4	0	0
783.5	55276.4	0	0
783.5	55177.4	0	0
783.5	22900.4	0	0
783.5	348235.4	0	0
783.5	55907.4	0	0
783.5	29959.4	0	0
783.5	9343.4	0	0
783.5	2348.4	0	0
783.5	9761.4	0	0
783.5	1789.4	0	0
783.5	55198.4	0	0
783.5	6253.4	0	0
783.5	259282.4	0	0
783.5	3700.4	0	0
783.5	7067.4	0	0
783.5	375035.4	0	0
783.5	79717.4	0	0
783.5	152503.4	0	0
783.5	414328.4	0	0
783.5	56994.4	0	0
783.5	79586.4	0	0
783.5	284439.4	0	0
783.5	9764.4	0	0
783.5	10488.4	0	0
783.5	284348.4	0	0
783.5	2280.4	0	0
783.5	3099.4	0	0
783.5	55326.4	0	0
783.5	284339.4	0	0
783.5	163255.4	0	0
783.5	10544.4	0	0
783.5	9751.4	0	0
783.5	9516.4	0	0
783.5	1114.4	0	0
783.5	84333.4	0	0
783.5	2184.4	0	0
783.5	285368.4	0	0
783.5	27230.4	0	0
783.5	2152.4	0	0
783.5	79844.4	0	0
783.5	51276.4	0	0
783.5	84984.4	0	0
783.5	27063.4	0	0
783.5	9455.4	0	0
783.5	150472.4	0	0
783.5	23198.4	0	0
783.5	23603.4	0	0
783.5	57157.4	0	0
783.5	23333.4	0	0
783.5	9709.4	0	0
783.5	5770.4	0	0
783.5	5955.4	0	0
783.5	10512.4	0	0
783.5	8226.4	0	0
783.5	6809.4	0	0
783.5	3840.4	0	0
783.5	27430.4	0	0
783.5	9364.4	0	0
783.5	84881.4	0	0
783.5	9949.4	0	0
783.5	114990.4	0	0
783.5	1039.4	0	0
783.5	23142.4	0	0
783.5	23286.4	0	0
783.5	54475.4	0	0
783.5	64398.4	0	0
783.5	1030.4	0	0
783.5	80146.4	0	0
783.5	1075.4	0	0
783.5	23677.4	0	0
783.5	84248.4	0	0
783.5	10152.4	0	0
783.5	50999.4	0	0
783.5	8706.4	0	0
783.5	8065.4	0	0
783.5	23012.4	0	0
783.5	8322.4	0	0
783.5	5870.4	0	0
783.5	161742.4	0	0
783.5	8915.4	0	0
783.5	55831.4	0	0
783.5	6938.4	0	0
783.5	23469.4	0	0
783.5	22982.4	0	0
783.5	57650.4	0	0
783.5	5610.4	0	0
783.5	4684.4	0	0
783.5	387.4	0	0
783.5	813.4	0	0
783.5	6103.4	0	0
783.5	5504.4	0	0
783.5	283234.4	0	0
783.5	283578.4	0	0
783.5	9244.4	0	0
783.5	2012.4	0	0
783.5	9948.4	0	0
783.5	10272.4	0	0
783.5	23094.4	0	0
783.5	22950.4	0	0
783.5	3340.4	0	0
783.5	90416.4	0	0
783.5	23765.4	0	0
783.5	2889.4	0	0
783.5	3783.4	0	0
783.5	3856.4	0	0
783.5	9824.4	0	0
783.5	7840.4	0	0
783.5	6382.4	0	0
783.5	51379.4	0	0
783.5	155382.4	0	0
783.5	80774.4	0	0
783.5	10166.4	0	0
783.5	9545.4	0	0
783.5	7137.4	0	0
783.5	1810.4	0	0
783.5	79888.4	0	0
783.5	84516.4	0	0
783.5	146540.4	0	0
783.5	1303.4	0	0
783.5	54495.4	0	0
783.5	113791.4	0	0
783.5	92106.4	0	0
783.5	3434.4	0	0
783.5	55686.4	0	0
783.5	23568.4	0	0
783.5	221035.4	0	0
783.5	51540.4	0	0
783.5	85455.4	0	0
783.5	51497.4	0	0
783.5	339175.4	0	0
783.5	285172.4	0	0
783.5	11051.4	0	0
783.5	51109.4	0	0
783.5	80321.4	0	0
783.5	81831.4	0	0
783.5	9057.4	0	0
783.5	54332.4	0	0
783.5	145508.4	0	0
783.5	22936.4	0	0
783.5	6533.4	0	0
783.5	1948.4	0	0
783.5	1848.4	0	0
783.5	57179.4	0	0
783.5	10533.4	0	0
783.5	54904.4	0	0
783.5	9802.4	0	0
783.5	22796.4	0	0
783.5	84650.4	0	0
783.5	145567.4	0	0
783.5	51232.4	0	0
783.5	4603.4	0	0
783.5	4957.4	0	0
783.5	51105.4	0	0
783.5	285753.4	0	0
783.5	5578.4	0	0
783.5	57478.4	0	0
783.5	8650.4	0	0
783.5	80854.4	0	0
783.5	8411.4	0	0
783.5	10659.4	0	0
783.5	5048.4	0	0
783.5	2131.4	0	0
783.5	7357.4	0	0
783.5	7175.4	0	0
783.5	51155.4	0	0
783.5	163590.4	0	0
783.5	5013.4	0	0
783.5	3556.4	0	0
783.5	1809.4	0	0
783.5	2182.4	0	0
783.5	1525.4	0	0
783.5	10484.4	0	0
783.5	3320.4	0	0
783.5	80014.4	0	0
783.5	22978.4	0	0
783.5	135112.4	0	0
783.5	84529.4	0	0
783.5	6184.4	0	0
783.5	23484.4	0	0
783.5	3785.4	0	0
783.5	11335.4	0	0
783.5	6651.4	0	0
783.5	8546.4	0	0
783.5	57532.4	0	0
783.5	23239.4	0	0
783.5	396.4	0	0
783.5	10802.4	0	0
783.5	6541.4	0	0
783.5	54892.4	0	0
783.5	6774.4	0	0
783.5	5290.4	0	0
783.5	84451.4	0	0
783.5	1499.4	0	0
783.5	254048.4	0	0
783.5	7913.4	0	0
783.5	9866.4	0	0
783.5	84317.4	0	0
783.5	7905.4	0	0
783.5	23308.4	0	0
783.5	55632.4	0	0
783.5	10286.4	0	0
783.5	3213.4	0	0
783.5	90576.4	0	0
783.5	7227.4	0	0
783.5	9749.4	0	0
783.5	4613.4	0	0
783.5	1993.4	0	0
783.5	134637.4	0	0
783.5	864.4	0	0
783.5	79738.4	0	0
783.5	10807.4	0	0
783.5	140870.4	0	0
783.5	64798.4	0	0
783.5	114569.4	0	0
783.5	8405.4	0	0
783.5	84913.4	0	0
783.5	285550.4	0	0
783.5	6873.4	0	0
783.5	388566.4	0	0
783.5	7145.4	0	0
783.5	4041.4	0	0
783.5	378938.4	0	0
783.5	4486.4	0	0
783.5	347689.4	0	0
783.5	5595.4	0	0
783.5	10243.4	0	0
826.5	30008.4	0.2835458	0.2934677
826.5	3976.4	0.3615648	0.3742167
826.5	695.4	0.1840669	0.1905079
826.5	56898.4	0.3645162	0.3772714
826.5	2592.4	0.3498878	0.3621312
826.5	94009.4	0.07729299	0.07999765
826.5	953.4	0.1154697	0.1195102
826.5	2342.4	0.184269	0.190717
826.5	2687.4	0.4437494	0.4592772
826.5	57165.4	0.334172	0.3458654
826.5	54093.4	0.1126149	0.1165555
826.5	7264.4	0.02039291	0.02110651
826.5	8837.4	0.1731708	0.1792305
826.5	54961.4	0.1739833	0.1800714
826.5	78987.4	0.1087215	0.1125259
826.5	10695.4	0.1444801	0.1495358
826.5	2063.4	0.1282763	0.132765
826.5	919.4	0.1464279	0.1515518
826.5	7013.4	0.2022114	0.2092872
826.5	6257.4	0.1539305	0.1593169
826.5	9993.4	0.2133205	0.220785
826.5	3590.4	0.2897717	0.2999115
826.5	27124.4	0.1904274	0.1970909
826.5	9479.4	0.1898275	0.19647
826.5	10025.4	0.1832406	0.1896526
826.5	5989.4	0.01959338	0.020279
826.5	3606.4	0.02705846	0.0280053
826.5	6890.4	0.1292257	0.1337476
826.5	7015.4	0.5104534	0.5283153
826.5	3339.4	0.08156771	0.08442194
826.5	63976.4	0.5288021	0.547306
826.5	2649.4	0.2737076	0.2832852
826.5	7538.4	0.2831522	0.2930604
826.5	8226.4	0.1302573	0.1348153
826.5	1152.4	0.3855384	0.3990292
826.5	55527.4	0.2621014	0.2712729
826.5	8085.4	0.132285	0.136914
826.5	2821.4	0	0
826.5	55603.4	0.1553117	0.1607464
826.5	220988.4	0.1611668	0.1668063
826.5	10328.4	0.1180925	0.1222248
826.5	55700.4	0.2860269	0.2960356
826.5	80344.4	0.2268825	0.2348217
826.5	25788.4	0.1674018	0.1732596
826.5	5707.4	0.105736	0.1094359
826.5	2145.4	0.004355073	0.004507467
826.5	10134.4	0.04395202	0.04549
826.5	10635.4	0.01467717	0.01519075
826.5	219654.4	0.1258465	0.1302502
826.5	6305.4	0.08073241	0.08355742
826.5	8220.4	0.1647954	0.170562
826.5	8503.4	0.30191	0.3124745
826.5	334.4	0	0
826.5	4301.4	0.190908	0.1975883
826.5	8463.4	0.4132285	0.4276883
826.5	6156.4	0	0
826.5	54535.4	0.3441168	0.3561583
826.5	10419.4	0.03437128	0.035574
826.5	54880.4	0.09124108	0.09443381
826.5	3984.4	0.2466662	0.2552976
826.5	5684.4	0.1787598	0.185015
826.5	23326.4	0.02246162	0.0232476
826.5	1265.4	0.2454952	0.2540856
826.5	5451.4	0.05800879	0.06003865
826.5	147687.4	0.1258127	0.1302151
826.5	5817.4	0.03075475	0.03183093
826.5	100529241.4	0.24295	0.2514514
826.5	25843.4	0.1539082	0.1592938
826.5	8763.4	0.0962585	0.0996268
826.5	5519.4	0.1045664	0.1082254
826.5	2932.4	0.314233	0.3252287
826.5	150350.4	0.03254843	0.03368738
826.5	4782.4	0.02068291	0.02140665
826.5	8739.4	0.2824588	0.2923427
826.5	26580.4	0.1745243	0.1806313
826.5	10714.4	0.1696661	0.1756031
826.5	433.4	0.102516	0.1061033
826.5	80725.4	0.3132298	0.3241904
826.5	5742.4	0.3871092	0.4006551
826.5	5170.4	0.2404658	0.2488802
826.5	773.4	0.1420051	0.1469742
826.5	8682.4	0.09555318	0.0988968
826.5	2295.4	0.1235894	0.127914
826.5	2113.4	0.339994	0.3518912
826.5	11170.4	0.05260266	0.05444335
826.5	53615.4	0.1966335	0.2035142
826.5	27173.4	0.0601348	0.06223906
826.5	3460.4	0.07352913	0.07610208
826.5	25894.4	0.3181838	0.3293177
826.5	375057.4	0.3634292	0.3761464
826.5	25855.4	0.1277892	0.1322608
826.5	604.4	0.1529856	0.1583389
808.5	2064.4	0.0717003	0.07420926
808.5	2735.4	0.07589436	0.07855008
808.5	6608.4	0.05991323	0.06200973
808.5	5315.4	0.0002798112	0.0002896024
808.5	3636.4	0.03082272	0.03190128
808.5	4851.4	0.08435133	0.08730297
808.5	4853.4	0.03426445	0.03546344
808.5	595.4	0.1205523	0.1247707
808.5	4437.4	0.01283872	0.01328797
808.5	207.4	0.07341211	0.07598096
808.5	3845.4	0.04062933	0.04205104
808.5	6624.4	0.2172347	0.2248363
808.5	6667.4	0.0592138	0.06128583
808.5	928.4	0.100771	0.1042972
808.5	85315.4	0.09011686	0.09327025
808.5	26523.4	0.02247448	0.02326091
808.5	2194.4	0.02691018	0.02785183
808.5	60.4	0	0
808.5	3304.4	0.09001636	0.09316624
808.5	85379.4	0.08358549	0.08651033
808.5	28987.4	0.08205135	0.08492251
808.5	71.4	0	0
808.5	10238.4	0.1142805	0.1182795
808.5	11273.4	0.003828056	0.003962008
808.5	5089.4	0.09321102	0.09647268
808.5	8091.4	0.141677	0.1466346
808.5	10250.4	0.07081388	0.07329181
808.5	10797.4	0.08307401	0.08598095
808.5	2870.4	0.126457	0.1308821
808.5	3107.4	0.02146145	0.02221244
808.5	2547.4	0.03058085	0.03165094
808.5	23450.4	0.00510048	0.005278957
808.5	598.4	0.05337082	0.05523838
808.5	79665.4	0.09399605	0.09728518
808.5	3178.4	0.03303973	0.03419587
808.5	6993.4	0.05777439	0.05979605
808.5	151903.4	0.09570016	0.09904893
808.5	255189.4	0.06174183	0.06390231
808.5	11102.4	0.02947503	0.03050643
808.5	5524.4	0.0009528955	0.0009862395
808.5	4150.4	0.06953899	0.07197231
808.5	7812.4	0	0
808.5	3838.4	0.06633941	0.06866078
808.5	55252.4	0.04680694	0.04844482
808.5	115509.4	0.02656524	0.02749482
808.5	5160.4	0.02176695	0.02252863
808.5	54832.4	0.0326137	0.03375492
808.5	11160.4	0.04688391	0.04852449
808.5	9967.4	0.01692574	0.01751801
808.5	55922.4	0.03079425	0.03187181
808.5	10061.4	0.2305186	0.238585
808.5	4144.4	0.05373581	0.05561615
808.5	79001.4	0.08002317	0.08282336
808.5	23362.4	0.05509408	0.05702195
808.5	92714.4	0.09611622	0.09947955
808.5	155061.4	0.07575112	0.07840183
808.5	5277.4	0.04721722	0.04886946
808.5	83549.4	0.04092289	0.04235487
808.5	221092.4	0.01320215	0.01366412
808.5	221037.4	0.009368187	0.009696
808.5	25792.4	0.06549113	0.06778281
808.5	83743.4	0.1706898	0.1766626
808.5	26071.4	0.06818392	0.07056983
808.5	221079.4	0.09232471	0.09555536
808.5	10336.4	0.03511851	0.03634739
808.5	122830.4	0.04032936	0.04174058
808.5	79718.4	0.002881788	0.002982629
808.5	223082.4	0.02862675	0.02962847
808.5	23509.4	0.04714635	0.04879611
808.5	84376.4	0.1533212	0.1586862
808.5	4771.4	0.1861576	0.1926717
808.5	64919.4	0.1384257	0.1432695
808.5	26504.4	0.08377847	0.08671006
808.5	29126.4	0.01949752	0.02017978
808.5	146330.4	0.2307537	0.2388283
808.5	23527.4	0.1020966	0.1056692
808.5	729438.4	0.02795556	0.02893379
808.5	400720.4	0.05477117	0.05668774
808.5	2246.4	0.1479029	0.1530784
808.5	3549.4	0.09920009	0.1026713
808.5	57537.4	0.1737024	0.1797806
808.5	5139.4	0.1486899	0.1538929
808.5	84124.4	0.08993232	0.09307925
808.5	9354.4	0.0004422802	0.0004577565
808.5	23635.4	0.1427126	0.1477064
808.5	7975.4	0.2483628	0.2570536
808.5	51573.4	0.06304943	0.06525567
808.5	367.4	0.1558341	0.1612871
808.5	368.4	0.100932	0.1044639
808.5	55244.4	0.1031996	0.1068108
808.5	124590.4	0.1326481	0.1372897
808.5	7710.4	0.0285618	0.02956124
808.5	401505.4	0.1046935	0.108357
808.5	11149.4	0.02582452	0.02672818
808.5	282996.4	0.07619095	0.07885704
808.5	51555.4	0.08537807	0.08836564
808.5	54797.4	0.01561513	0.01616153
808.5	254228.4	0.1041517	0.1077962
808.5	10999.4	0.1268027	0.1312398
808.5	23598.4	0.2002738	0.2072818
808.5	54502.4	0.07993604	0.08273318
808.5	2049.4	0.1072969	0.1110514
808.5	23133.4	0.1522477	0.1575752
808.5	10558.4	0.1104642	0.1143296
808.5	27304.4	0.06736507	0.06972233
808.5	144983.4	0.05958287	0.06166781
808.5	144809.4	0.09156708	0.09477122
808.5	9570.4	0.06598004	0.06828883
808.5	26133.4	0.03708533	0.03838302
808.5	3817.4	0.1220955	0.1263679
808.5	2357.4	0.04577139	0.04737304
808.5	155368.4	0.1342514	0.1389492
808.5	11276.4	0.022956	0.02375928
808.5	79465.4	0.1514638	0.1567639
808.5	715.4	0.02146145	0.02221244
808.5	100507249.4	0.05616324	0.05812851
808.5	53947.4	0.07830935	0.08104957
808.5	4115.4	0.03690506	0.03819645
808.5	84734.4	0.009900419	0.01024686
808.5	655.4	0.1401031	0.1450056
808.5	4928.4	0.03954238	0.04092605
808.5	57724.4	0.03450331	0.03571066
808.5	22989.4	0.1202223	0.1244291
808.5	2158.4	0.1808319	0.1871597
808.5	2997.4	0.1582517	0.1637893
808.5	84967.4	0.1182189	0.1223557
808.5	8603.4	0.04888917	0.05059992
808.5	375057.4	0.003594434	0.003720211
808.5	126638.4	0.05059226	0.0523626
808.5	5153.4	0.1080808	0.1118628
808.5	100124700.4	0.05736672	0.05937411
808.5	1191.4	0.0169453	0.01753825
808.5	153090.4	0.02311837	0.02392734
808.5	309.4	0.05409174	0.05598453
808.5	5476.4	0.01673805	0.01732375
808.5	124925.4	0.3383074	0.3501456
808.5	54828.4	0.01239269	0.01282634
293.5	23411.4	0.08345379	0.08637402
293.5	6091.4	0.347307	0.35946
293.5	5728.4	0.09637613	0.09974854
293.5	4929.4	0.2300522	0.2381023
293.5	2146.4	0.0347212	0.03593617
293.5	3480.4	0.0227226	0.02351771
293.5	3091.4	0.1346274	0.1393384
293.5	10597.4	0.1368616	0.1416507
293.5	8493.4	0.0685327	0.07093081
293.5	92140.4	0.04167237	0.04313058
293.5	3845.4	0.04632432	0.04794531
293.5	2272.4	0.1274326	0.1318917
293.5	4092.4	0.1526435	0.1579849
293.5	58487.4	0.1158081	0.1198605
293.5	83931.4	0.1117695	0.1156806
293.5	3209.4	0.1919684	0.1986858
293.5	694.4	0.006584625	0.006815035
293.5	1786.4	0.05807572	0.06010792
293.5	374354.4	0.1553889	0.1608263
293.5	27069.4	0.1037772	0.1074086
293.5	6522.4	0.06385082	0.06608511
293.5	54892.4	0.1489527	0.1541649
293.5	1871.4	0.1275406	0.1320036
293.5	1602.4	0.01112229	0.01151149
293.5	159.4	0.0805592	0.08337815
293.5	8087.4	0.09276263	0.0960086
293.5	10915.4	0.09702747	0.1004227
293.5	4131.4	0.1126434	0.116585
293.5	55629.4	0.1184944	0.1226408
293.5	89782.4	0.07129471	0.07378948
293.5	28982.4	0.1177807	0.1219021
293.5	10795.4	0.03637243	0.03764519
293.5	9295.4	0.0956207	0.09896669
293.5	22824.4	0.1770561	0.1832516
293.5	2309.4	0.1172467	0.1213494
293.5	94241.4	0.03811184	0.03944546
293.5	5784.4	0.01196151	0.01238007
293.5	57693.4	0.09365013	0.09692716
293.5	4084.4	0.1133631	0.1173299
293.5	2262.4	0.2089006	0.2162105
293.5	7532.4	0.1006148	0.1041355
293.5	345778.4	0.07196561	0.07448385
293.5	147949.4	0.09407737	0.09736935
293.5	79577.4	0.1756748	0.1818221
293.5	26137.4	0.08490192	0.08787283
293.5	5335.4	0.1035596	0.1071833
293.5	765.4	0.1183922	0.1225351
293.5	9725.4	0.1377212	0.1425403
293.5	57474.4	0.1494268	0.1546556
293.5	317754.4	0.02844774	0.02944319
293.5	11017.4	0.03328703	0.03445182
293.5	79101.4	0.0504319	0.05219663
293.5	83544.4	0.002651478	0.00274426
