"R1"	"R2"	"X"
4149.3	27340.3	0.160407051996159
4149.3	8239.3	0.0899154827025388
4149.3	9712.3	0.0513873551398601
4149.3	8078.3	0.087815178039298
4149.3	25862.3	0.324956530483097
4149.3	85015.3	0.0486144103310028
4149.3	57646.3	0.0475273148103463
4149.3	23358.3	0.0308208431817346
4149.3	10600.3	0.172140804595742
4149.3	9958.3	0.0125902664263645
4149.3	9097.3	0.0552861279585668
4149.3	124590.3	0.0726270466738713
4149.3	55665.3	0.0439732059148855
4149.3	10975.3	0.0696998066488945
4149.3	64718.3	0.126777736773022
4149.3	10497.3	0.0170165353478973
4149.3	7372.3	0.0826681401102924
4149.3	9706.3	0.085068885296419
4149.3	51506.3	0.0669227836721818
4149.3	7351.3	0.000875404124957228
4149.3	7347.3	0.113217728539793
4149.3	51366.3	0.0626497987725622
4149.3	23352.3	0.0029741643250157
4149.3	56893.3	0.106485355199689
4149.3	56061.3	0.0292038023662459
4149.3	7336.3	0.0546429766692501
4149.3	7335.3	0.0624852548906366
4149.3	27338.3	0.0259713655902151
4149.3	55585.3	0.0022415953566773
4149.3	3093.3	0.0401915481621616
4149.3	7327.3	0.0436859718294668
4149.3	7326.3	0.109500264890148
4149.3	51619.3	0.152519900676938
4149.3	7323.3	0.0308768981959737
4149.3	7322.3	0.0530647705753495
4149.3	55833.3	0.0162031857711872
4149.3	7311.3	0.0258828953206104
4149.3	23350.3	0.0736518402044796
4149.3	7296.3	0.0549042162898746
4149.3	10907.3	0.0327178355806523
4149.3	57544.3	0.0309328769483011
4149.3	55787.3	0.0565990826031789
4149.3	200081.3	0.0447942527330005
4149.3	64852.3	0.0156834690848688
4149.3	11334.3	0.022582634227583
4149.3	7284.3	0.0305901755798202
4149.3	27229.3	0.111243681321871
4149.3	84790.3	0.0957268110900714
4149.3	80727.3	0.111092400439377
4149.3	284076.3	0.0141675001682953
4149.3	23170.3	0.0899501930426048
4149.3	150465.3	0.0754602155979162
4149.3	8458.3	0.0696223973143552
4149.3	125488.3	0.0222430208241605
4149.3	9652.3	0.0708791648230228
4149.3	79809.3	0.191874513779829
4149.3	54902.3	0.131232828094958
4149.3	10099.3	0.0874416132391063
4149.3	23554.3	0.0926468390971009
4149.3	7257.3	0.0133645869797579
4149.3	203062.3	0.119268444709176
4149.3	7247.3	0.0771381088444243
4149.3	25987.3	0.0301207486918313
4149.3	10194.3	0.0582155751336852
4149.3	9819.3	0.074438324238307
4149.3	8848.3	0.0282599131656393
4149.3	26133.3	0.0275172586611451
4149.3	6738.3	0.00310191344049001
4149.3	51504.3	0.0662202269025727
4149.3	286144.3	0.0558414820135368
4149.3	7205.3	0.0401723547783367
4149.3	9319.3	0.03261989846442
4149.3	9322.3	0.132976244526681
4149.3	286827.3	0.125960897898093
4149.3	80263.3	0.0141412979238415
4149.3	56658.3	0.0725484864930563
4149.3	79090.3	0.0906516064963028
4149.3	51693.3	0.0484105637324886
4149.3	7109.3	0.0950115087657001
4149.3	84231.3	0.0856176989038278
4149.3	7188.3	0.0451955199554682
4149.3	10758.3	0.104818690501322
4149.3	7186.3	0.0689782815767798
4149.3	7169.3	0.0728369632803582
4149.3	7165.3	0.0392980860655812
4149.3	54863.3	0.125388578680038
4149.3	64222.3	0.00893482876000646
4149.3	4796.3	0.0158339939027209
4149.3	9804.3	0.0144048206448391
4149.3	84951.3	0.129743259465668
4149.3	23112.3	0.0332967905522582
4149.3	84629.3	0.129501747563059
4149.3	10188.3	0.108806104553576
4149.3	79155.3	0.126970314656811
4149.3	8744.3	0.0331410442506387
4149.3	8740.3	0.0901226593079771
4149.3	943.3	0.0151694120311928
4149.3	7133.3	0.027720003505705
4149.3	51330.3	0.0232524375828777
4149.3	126282.3	0.00840162453617162
4149.3	25816.3	0.165503124272987
4149.3	7128.3	0.0342434797274695
4149.3	83590.3	0.0554397039257615
4149.3	643853.3	0.0304218930295684
4149.3	7110.3	0.172767235921307
4149.3	27346.3	0.0862039069925583
4149.3	641649.3	0.0420570289261354
4149.3	55321.3	0.0709365578451332
4149.3	51249.3	0.0796486006161265
4149.3	137695.3	0.0627406471562515
4149.3	169200.3	0.0726292538240123
4149.3	85025.3	0.0524527506509047
4149.3	55092.3	0.113695673260224
4149.3	83604.3	0.0486718033531132
4149.3	79188.3	0.0103962700097516
4149.3	55161.3	0.067268112726976
4149.3	84302.3	0.0380265973596856
4149.3	85019.3	0.127746575779369
4149.3	79583.3	0.075787354400447
4149.3	388335.3	0.0412387147376399
4149.3	199953.3	0.0373779793872686
4149.3	201931.3	0.0250010754983678
4149.3	55266.3	0.0526469505841362
4149.3	387521.3	0.129225713113773
4149.3	79134.3	0.00667213379084054
4149.3	202915.3	0.0937492745739315
4149.3	84286.3	0.0816579672869333
4149.3	56900.3	0.0409218400349902
4149.3	153339.3	0.0144309101233444
4149.3	201799.3	0.093500509554198
4149.3	256472.3	0.00856780722596464
4149.3	51524.3	0.00239365645358305
4149.3	55654.3	0.0203844358431875
4149.3	55863.3	0.067590782348955
4149.3	144404.3	0.0673500705100239
4149.3	79073.3	0.129602720998517
4149.3	23423.3	0.00948712789669772
4149.3	55374.3	0.0265227040475845
4149.3	23023.3	0.0114887799637176
4149.3	79838.3	0.0134058839810524
4149.3	55319.3	0.00190700753052763
4149.3	9777.3	0.0291481266995665
4149.3	4071.3	0.00509648844010427
4149.3	7093.3	0.0492801980886966
4149.3	25976.3	0.172371435381941
4149.3	26521.3	0.015211710296463
4149.3	10245.3	0.0366588698489121
4149.3	26519.3	0.0388233246161976
4149.3	8914.3	0.111867942313011
4149.3	84948.3	0.0768293573784727
4149.3	166815.3	0.0999692129098018
4149.3	7070.3	0.0448526102033695
4149.3	9967.3	0.160186020178295
4149.3	7064.3	0.0368818636175844
4149.3	54974.3	0.0271392466660008
4149.3	7056.3	0.0594175697761908
4149.3	199745.3	0.0185777692975141
4149.3	152815.3	0.00727683144854592
4149.3	168451.3	0.0505771888341981
4149.3	96764.3	0.0646037343720661
4149.3	7050.3	0.0184599031919447
4149.3	9392.3	0.209994387405075
4149.3	7037.3	0.0587288761227191
4149.3	7023.3	0.0480647275813235
4149.3	7019.3	0.172464454100055
4149.3	9840.3	0.00923689133233483
4149.3	7014.3	0.0964174821284255
4149.3	7005.3	0.0692492332433662
4149.3	55775.3	0.117245229938237
4149.3	6948.3	0.0159175891692848
4149.3	6941.3	0.0654979825815331
4149.3	6938.3	0.017851508456361
4149.3	9338.3	0.0102499537390425
4149.3	9496.3	0.0454027427745723
4149.3	6926.3	0.0143080236507018
4149.3	6913.3	0.0572328104409465
4149.3	6899.3	0.0417888473088433
4149.3	79718.3	0.0457697643086149
4149.3	11138.3	0.146761416863007
4149.3	57465.3	0.00414229436907292
4149.3	64786.3	0.10580375027876
4149.3	57533.3	0.102086323444834
4149.3	54662.3	0.0320893292266515
4149.3	23232.3	0.0779171479199876
4149.3	6895.3	0.0246584109456033
4149.3	6892.3	0.0236688064885918
4149.3	6888.3	0.0418483959445287
4149.3	8407.3	0.139550441201289
4149.3	6880.3	0.0670370657775012
4149.3	129685.3	0.0903237078601932
4149.3	6878.3	0.0186890828926425
4149.3	79101.3	0.00663822860773864
4149.3	6883.3	0.0489753412390072
4149.3	6872.3	0.0871698564155564
4149.3	6871.3	0.133222839211989
4149.3	94120.3	0.0212047882444017
4149.3	11276.3	0.0143300834237626
4149.3	8871.3	0.0672664752434591
4149.3	9144.3	0.0327589138503739
4149.3	84144.3	0.137612276551353
4149.3	6838.3	0.0964727048161111
4149.3	6835.3	0.0538039511474678
4149.3	6832.3	0.0741414155266019
4149.3	11198.3	0.00904902909206035
4149.3	8801.3	0.0331571402714549
4149.3	10923.3	0.0301755215579931
4149.3	10228.3	0.0245071300631088
4149.3	6810.3	0.053239173640949
4149.3	55342.3	0.00389918898198324
4149.3	9399.3	0.0856516040869306
4149.3	50861.3	0.0369963129179101
4149.3	3925.3	0.0493003097071137
4149.3	83931.3	0.0369594813357412
4149.3	6789.3	0.0201960665065429
4149.3	140901.3	0.0894561523013577
4149.3	10494.3	0.107070905687236
4149.3	9262.3	0.104740316718524
4149.3	6793.3	0.0445859038996442
4149.3	10963.3	0.0295898704699401
4149.3	6776.3	0.114361461017917
4149.3	90627.3	0.0786511475929934
4149.3	6770.3	0.0126425752704031
4149.3	6484.3	0.0350770385661504
4149.3	6482.3	0.0434414153568767
4149.3	29101.3	0.0322637728769053
4149.3	6747.3	0.104650092277771
4149.3	6745.3	0.028365949072383
4149.3	54961.3	0.0303258011765111
4149.3	170463.3	0.00111677732649896
4149.3	6432.3	0.0349446479818332
4149.3	6431.3	0.00197783960178822
4149.3	6427.3	0.0361984803757382
4149.3	10250.3	0.0223810336214474
4149.3	402055.3	0.0761110039047589
4149.3	6726.3	0.0247173555431918
4149.3	6729.3	0.0213878992815628
4149.3	6728.3	0.205964675087551
4149.3	285672.3	0.0932954570695185
4149.3	140890.3	0.00778849495406303
4149.3	6720.3	0.0182541556864065
4149.3	79644.3	0.0462564132316703
4149.3	6715.3	0.134966255643713
4149.3	84926.3	0.00598703957169349
4149.3	83985.3	0.0982397221644701
4149.3	6689.3	0.136834564343294
4149.3	8877.3	0.0944934361144232
4149.3	92521.3	0.00798508843545259
4149.3	28972.3	0.0323419388800433
4149.3	9825.3	0.0358599722579764
4149.3	6666.3	0.0705947741072864
4149.3	6664.3	0.0125213529108332
4149.3	6652.3	0.0357783626426591
4149.3	10174.3	0.0863228585277246
4149.3	6648.3	0.0463758309127183
4149.3	9655.3	0.0260494941736788
4149.3	8651.3	0.0812810724798174
4149.3	6646.3	0.155617447773229
4149.3	29886.3	0.0198497805338539
4149.3	27131.3	0.0258422713545738
4149.3	401548.3	0.0739422084686243
4149.3	9784.3	0.00149047142980771
4149.3	64089.3	0.0172992055507324
4149.3	6632.3	0.0654775164475809
4149.3	154007.3	0.118809160521662
4149.3	79622.3	0.0225517801938221
4149.3	79753.3	0.0566035848380211
4149.3	116841.3	0.0583352459177773
4149.3	9342.3	0.0775680676699378
4149.3	56950.3	0.0336689901749886
4149.3	9887.3	0.0315796128418255
4149.3	23049.3	0.0375103699715855
4149.3	140775.3	0.205111004630453
4149.3	23347.3	0.0135550898351102
4149.3	6602.3	0.0436553107452485
4149.3	81796.3	0.0554418742601867
4149.3	9351.3	0.0947180673666127
4149.3	9057.3	0.0321537773230578
4149.3	8884.3	0.0738638346858273
4149.3	113235.3	0.00838394012416179
4149.3	29015.3	0.0579901658312543
4149.3	6520.3	0.00695533029305887
4149.3	25800.3	0.00853976945516461
4149.3	23516.3	0.0884648697761754
4149.3	91252.3	0.0562955447172837
4149.3	201266.3	0.0482908929483962
4149.3	27173.3	0.0544327106045133
4149.3	153129.3	0.018040293956283
4149.3	55238.3	0.149289842014992
4149.3	92745.3	0.12058215541843
4149.3	2542.3	0.0751767893304387
4149.3	55508.3	0.0550734384563613
4149.3	51006.3	0.0572688859584742
4149.3	347734.3	0.0500194192454696
4149.3	23443.3	0.0425516693822519
4149.3	1317.3	0.00833230143672625
4149.3	148867.3	0.000855292506540451
4149.3	7781.3	0.0338983996409462
4149.3	7779.3	0.0809374434787947
4149.3	29988.3	0.0931991420027289
4149.3	11182.3	0.0300423749090339
4149.3	6517.3	0.0196584085362309
4149.3	114134.3	0.0260674354576707
4149.3	3177.3	0.0195630947334168
4149.3	2030.3	0.001503910478958
4149.3	11001.3	0.0203015598255482
4149.3	376497.3	0.0189400550625174
4149.3	1836.3	0.0577015180800097
4149.3	91137.3	0.0494560560087332
4149.3	283130.3	0.0761014049364252
4149.3	9673.3	0.0185220678762981
4149.3	203427.3	0.0602344086511193
4149.3	55972.3	0.137345570247627
4149.3	51312.3	0.0371485699213104
4149.3	55186.3	0.000819912009871193
4149.3	81034.3	0.0521117081475827
4149.3	9481.3	0.177236876872571
4149.3	114789.3	0.0652881826626777
4149.3	79751.3	0.0618633757825176
4149.3	60386.3	0.0330447291838489
4149.3	10166.3	0.0658022397163529
4149.3	6583.3	0.000112582051548601
4149.3	63027.3	0.170676569068637
4149.3	6574.3	0.0745284165573545
4149.3	6510.3	0.00738313028717068
4149.3	6573.3	0.0652521071451503
4149.3	220963.3	0.0157979183851935
4149.3	9123.3	0.0575301255790984
4149.3	6566.3	0.218436892779265
4149.3	56996.3	0.0281365396064249
4149.3	10723.3	0.0842065040573352
4149.3	9990.3	0.0101517135371623
4149.3	84068.3	0.081223040080697
4149.3	7884.3	0.0603826500569191
4149.3	6500.3	0.0364062294159277
4149.3	23411.3	0.0553630506558645
4149.3	6494.3	0.0458207299607925
4149.3	23387.3	0.0233305661663411
4149.3	10280.3	0.129592734647815
4149.3	6477.3	0.0479269225636968
4149.3	23729.3	0.0192647783312891
4149.3	6472.3	0.0158392153864877
4149.3	6470.3	0.0033246994295029
4149.3	126669.3	0.00956550544843123
4149.3	53358.3	0.080727597346272
4149.3	30011.3	0.0425937224481877
4149.3	6455.3	0.099088890386726
4149.3	9467.3	0.000323101219329511
4149.3	6452.3	0.0617725273988291
4149.3	63898.3	0.0620760652847231
4149.3	10019.3	0.144896159312768
4149.3	54557.3	0.101127140501719
4149.3	9905.3	0.00768230661419987
4149.3	259230.3	0.115082986090032
4149.3	23678.3	0.0638048367811298
4149.3	6446.3	0.197849063316557
4149.3	119559.3	0.117594446078931
4149.3	94081.3	0.133010868958709
4149.3	375035.3	0.145101416412128
4149.3	119392.3	0.0689563401292605
4149.3	57713.3	0.013327755397589
4149.3	23451.3	0.0298201372050033
4149.3	7536.3	0.00323754222521791
4149.3	83852.3	0.0148245771440034
4149.3	80854.3	0.0451487562710725
4149.3	79918.3	0.00446446855981807
4149.3	54093.3	0.0105968636546677
4149.3	23067.3	0.2466917108856
4149.3	26135.3	0.0356087768743677
4149.3	51091.3	0.0330322545829575
4149.3	22928.3	0.0308023690468338
4149.3	8482.3	0.0274710152722383
4149.3	80031.3	0.0689812079758462
4149.3	10501.3	0.0525184046334767
4149.3	10509.3	0.0305925074802376
4149.3	6405.3	0.0647803483567446
4149.3	9723.3	0.00599290698399698
4149.3	6404.3	0.134726333527671
4149.3	81929.3	0.0599462717651826
4149.3	9117.3	0.0321729244932163
4149.3	9919.3	0.0319031302244316
4149.3	6397.3	0.0155356775005932
4149.3	56948.3	0.0985418089648647
4149.3	54549.3	0.0130811607122807
4149.3	6392.3	0.114358617648235
4149.3	6385.3	0.124500907733848
4149.3	9672.3	0.0121491164723851
4149.3	55153.3	0.115193946092138
4149.3	57410.3	0.00752140261360288
4149.3	6331.3	0.00929804308006463
4149.3	6330.3	0.0643422495521079
4149.3	51540.3	0.040263203162026
4149.3	6319.3	0.0234627489709991
4149.3	949.3	0.259091021477618
4149.3	22937.3	0.0265855338634849
4149.3	10067.3	0.0245300359588867
4149.3	23314.3	0.0683729263178908
4149.3	23098.3	0.0456080404585867
4149.3	142891.3	0.0932213286495812
4149.3	140700.3	0.000439720854079116
4149.3	6299.3	0.0357636571911872
4149.3	10055.3	0.0157594647535811
4149.3	6273.3	0.0581586319330989
4149.3	6259.3	0.0915319290193784
4149.3	23429.3	0.0760158148522204
4149.3	861.3	0.0847566366285381
4149.3	146923.3	0.0621121408022508
4149.3	22902.3	0.0546936971220934
4149.3	57142.3	0.0225594793635331
4149.3	6253.3	0.124914649557207
4149.3	23168.3	0.000707603154659956
4149.3	51319.3	0.00472345649082048
4149.3	340419.3	0.194005513185535
4149.3	83861.3	0.119112698407557
4149.3	26156.3	0.0301562613102071
4149.3	23212.3	0.0743813810377213
4149.3	27341.3	0.121017082624666
4149.3	23076.3	0.105296635221753
4149.3	51018.3	0.0150778443985788
4149.3	6241.3	0.208536567575254
4149.3	64121.3	0.122691837319553
4149.3	10325.3	0.0104191759055295
4149.3	84881.3	0.119453933860421
4149.3	27079.3	0.0166729063468737
4149.3	3921.3	0.00332707754358721
4149.3	9252.3	0.0288666082655191
4149.3	8986.3	0.0468849195856714
4149.3	6209.3	0.00838841809870595
4149.3	10799.3	0.0305913015940716
4149.3	11102.3	0.0296982592707694
4149.3	6184.3	0.0320290588977964
4149.3	285855.3	0.0788817783791914
4149.3	6129.3	0.162897326602181
4149.3	6173.3	0.026196529693312
4149.3	6164.3	0.0196426375866639
4149.3	51121.3	0.0800422308210686
4149.3	6154.3	0.0139926095751726
4149.3	6147.3	0.0594633256172488
4149.3	84268.3	0.00574414196426294
4149.3	6117.3	0.0277599236568906
4149.3	6097.3	0.0780500493696127
4149.3	6092.3	0.096982259634945
4149.3	9616.3	0.141721568537841
4149.3	6048.3	0.0666389333377169
4149.3	22838.3	0.028155931975917
4149.3	6047.3	0.0708161678121163
4149.3	80196.3	0.00170820689899659
4149.3	6045.3	0.111800486462342
4149.3	91445.3	0.0652740860123438
4149.3	494470.3	0.0288647372478058
4149.3	114804.3	0.183738166447482
4149.3	284996.3	0.033062670467841
4149.3	255488.3	0.000323101219329511
4149.3	51444.3	0.13343335837977
4149.3	55819.3	0.00645944428863533
4149.3	55658.3	0.0530826712746885
4149.3	27246.3	0.0468087161372983
4149.3	440400.3	0.101282923619055
4149.3	79621.3	0.0530286544731686
4149.3	246243.3	0.0123329835741883
4149.3	6023.3	0.00803986130161427
4149.3	55005.3	0.0459189701626727
4149.3	6018.3	0.050522415968037
4149.3	57494.3	0.0622452506354929
4149.3	353116.3	0.0514440289130456
4149.3	399.3	0.137690405134817
4149.3	391.3	0.0668633781918898
4149.3	54509.3	0.0273569975692641
4149.3	79651.3	0.0318280896060269
4149.3	64285.3	0.0581586319330992
4149.3	84236.3	0.072685440959957
4149.3	5997.3	0.142880815093552
4149.3	10287.3	0.0669379073410286
4149.3	6004.3	0.0151547670958765
4149.3	64864.3	0.113463567160459
4149.3	5993.3	0.0180568061403754
4149.3	91869.3	0.0324872047944543
4149.3	85021.3	0.0334806576540603
4149.3	221035.3	7.99958322398266e-05
4149.3	55920.3	0.0624156786881453
4149.3	1104.3	0.0232524375828774
4149.3	55213.3	0.0261035109751987
4149.3	54542.3	0.118716141803549
4149.3	3516.3	0.0544302871670443
4149.3	55544.3	0.111813925511491
4149.3	5935.3	0.0129282423462693
4149.3	282996.3	0.0749461585442405
4149.3	5931.3	0.0233781635016384
4149.3	9770.3	0.0845513389445243
4149.3	10156.3	0.164654675299656
4149.3	51735.3	0.208377894874568
4149.3	57826.3	0.0211183987004767
4149.3	5912.3	0.0243548730597082
4149.3	5906.3	0.101246092036886
4149.3	57148.3	0.0678747723354887
4149.3	10743.3	0.0671935681437623
4149.3	5892.3	0.0272219016354443
4149.3	10111.3	0.091774021469845
4149.3	5886.3	0.0575946595835434
4149.3	56852.3	0.127838630049225
4149.3	5884.3	0.192596488673467
4149.3	5881.3	0.00315430819256709
4149.3	285282.3	0.131395827513702
4149.3	10567.3	0.0810165365105173
4149.3	4218.3	0.00446643051062561
4149.3	7879.3	0.0374671908913979
4149.3	5878.3	0.0944361789829555
4149.3	5868.3	0.0160591580058175
4149.3	5867.3	0.0438792689621797
4149.3	115273.3	0.0132068866310414
4149.3	57799.3	0.0331410442506387
4149.3	9609.3	0.0879147372049725
4149.3	27314.3	0.034793612298673
4149.3	5873.3	0.0213893503670628
4149.3	57403.3	0.0855172883675221
4149.3	64284.3	0.0758961440681283
4149.3	51552.3	0.0162555282734735
4149.3	5872.3	0.110537046384407
4149.3	9727.3	0.0307624488956481
4149.3	22841.3	0.0535551861277355
4149.3	80223.3	0.161473411955462
4149.3	10890.3	0.0553993792764363
4149.3	9444.3	0.0320206674898157
4149.3	5859.3	0.0814906734130063
4149.3	5834.3	0.0342537026387386
4149.3	11264.3	0.0477378339781269
4149.3	83480.3	0.0632419844097014
4149.3	29942.3	0.0569620517239031
4149.3	5814.3	0.0816612636356095
4149.3	5813.3	0.00115883039243501
4149.3	22827.3	0.051776359310033
4149.3	114971.3	0.085942667371934
4149.3	138639.3	0.167522713855063
4149.3	7803.3	0.0569993853773871
4149.3	5753.3	0.0296614645043175
4149.3	145482.3	0.126182061837664
4149.3	81490.3	0.0571343250397318
4149.3	9791.3	0.0432923416245239
4149.3	389362.3	0.0148173240268791
4149.3	5715.3	0.0618893548132379
4149.3	5716.3	0.090876051350475
4149.3	5704.3	0.0109284612969626
4149.3	5701.3	0.0461987969958264
4149.3	5690.3	0.0642280454511165
4149.3	5688.3	0.0195041133201119
4149.3	5684.3	0.0985979961008094
4149.3	29968.3	0.0379482235768882
4149.3	23215.3	0.124593926451962
4149.3	80758.3	0.0514129180073036
4149.3	80742.3	0.0706169239384221
4149.3	57479.3	0.0487501771359109
4149.3	5631.3	0.106468332150288
4149.3	24148.3	0.0112024641128908
4149.3	55119.3	0.0609544826377344
4149.3	25865.3	0.0886601442937712
4149.3	5581.3	0.0422276191487379
4149.3	5578.3	0.0957889757744248
4149.3	5573.3	0.015075512498161
4149.3	5567.3	0.0628610740049852
4149.3	5558.3	0.0873825459177622
4149.3	9588.3	0.0106607691633355
4149.3	25824.3	0.0908767705993995
4149.3	10549.3	0.121320620510561
4149.3	10935.3	0.0165680516916555
4149.3	5052.3	0.0538512140245243
4149.3	93166.3	0.000875404124957228
4149.3	11108.3	0.0728514915280434
4149.3	63976.3	0.00836554901864514
4149.3	63977.3	0.204593225666874
4149.3	56980.3	0.0678794675198735
4149.3	160760.3	0.0291113319331144
4149.3	5534.3	0.0772029127807146
4149.3	5527.3	0.0106960220911404
4149.3	55012.3	0.0490515446873805
4149.3	84687.3	0.0671166454464646
4149.3	90673.3	0.0445426528512523
4149.3	9858.3	0.0808834266772751
4149.3	5504.3	0.0205607967248216
4149.3	170954.3	0.0616382116794201
4149.3	26472.3	0.161358962655137
4149.3	10848.3	0.0657661641988261
4149.3	23368.3	0.0191866497478257
4149.3	4660.3	0.106595804336488
4149.3	6992.3	0.0850873594313192
4149.3	5514.3	0.011458248715551
4149.3	57460.3	0.0135529195006865
4149.3	9677.3	0.189273411293407
4149.3	23759.3	0.063178500761554
4149.3	51645.3	0.00972850486717591
4149.3	10105.3	0.0690573746085021
4149.3	10891.3	0.0483904521140719
4149.3	5453.3	0.10076741547988
4149.3	10940.3	0.0746575107929958
4149.3	51728.3	0.00606232478547437
4149.3	171568.3	0.0807269243110138
4149.3	55718.3	0.0126631735260611
4149.3	661.3	0.0516234371750842
4149.3	11128.3	0.130583004236374
4149.3	5436.3	0.0206265282936541
4149.3	5435.3	0.0720769509183846
4149.3	5433.3	0.132539110170303
4149.3	64425.3	0.0176271004179053
4149.3	25885.3	0.0970967089352697
4149.3	5429.3	0.0418724425754072
4149.3	5428.3	0.101600350375625
4149.3	54107.3	0.00481426805879308
4149.3	56983.3	0.00573846750150244
4149.3	25886.3	0.0798128213551109
4149.3	55163.3	0.0265956265813552
4149.3	375775.3	0.0111396997136681
4149.3	57104.3	0.0291085376557536
4149.3	56902.3	0.0507461658013508
4149.3	25957.3	0.132553035856694
4149.3	23203.3	0.132552071408436
4149.3	5364.3	0.0178092470068076
4149.3	55558.3	0.00429804067069244
4149.3	5358.3	0.16889185563562
4149.3	5347.3	0.191457977679109
4149.3	10226.3	0.0192996479626504
4149.3	23207.3	0.0751524285802242
4149.3	153478.3	0.0914490530017385
4149.3	25894.3	0.131201079295488
4149.3	26030.3	0.0830132201968148
4149.3	64857.3	0.0491289172062027
4149.3	79666.3	0.0216928882529573
4149.3	5341.3	0.0475693678762824
4149.3	5339.3	0.0258912224944724
4149.3	201164.3	0.00498349022527978
4149.3	23646.3	0.0449014489162006
4149.3	5336.3	0.0124504840238547
4149.3	51196.3	0.0207787852970545
4149.3	196463.3	0.00307810474419433
4149.3	51316.3	0.0179866933180393
4149.3	255189.3	0.0572688859584733
4149.3	5316.3	0.00874244382575984
4149.3	5586.3	0.0531555783743848
4149.3	83394.3	0.0889060197301546
4149.3	23760.3	0.00142553669616036
4149.3	23761.3	0.110583601685185
4149.3	23396.3	0.112217741811986
4149.3	8396.3	0.00861669215246187
4149.3	415116.3	0.00771838213172723
4149.3	5292.3	0.0330987459853687
4149.3	8503.3	0.00853522100665542
4149.3	5289.3	0.0418818660269566
4149.3	284098.3	0.00136934956021533
4149.3	55650.3	0.117920133795962
4149.3	51227.3	0.159820843907429
4149.3	51588.3	0.089154784749888
4149.3	5297.3	0.101074041934791
4149.3	55300.3	0.0435374852243332
4149.3	7262.3	0.030763899981148
4149.3	5261.3	0.0610880791082176
4149.3	23133.3	0.0254760058851734
4149.3	79142.3	0.0801798428891529
4149.3	51105.3	0.0644907361572414
4149.3	51230.3	0.132976244526681
4149.3	5252.3	0.0767363386603589
4149.3	1912.3	0.00337367026403996
4149.3	54858.3	0.0397543675921165
4149.3	55276.3	0.0713523746969285
4149.3	5230.3	0.0285622494259315
4149.3	5229.3	0.179936914581732
4149.3	5217.3	0.0518019997637365
4149.3	5216.3	0.0139926095751726
4149.3	5214.3	0.0460312491285731
4149.3	5213.3	0.0972288543202532
4149.3	5209.3	0.0688461361917962
4149.3	10471.3	0.0405320798001757
4149.3	5191.3	0.00321170121467813
4149.3	5195.3	0.029753727157789
4149.3	5192.3	0.0702499392200974
4149.3	8863.3	0.079299520366077
4149.3	8864.3	0.0882775133761547
4149.3	27043.3	0.000202674370595527
4149.3	79834.3	0.012113040954858
4149.3	118987.3	0.131909884567377
4149.3	23590.3	0.0956707560758332
4149.3	55066.3	0.0202085411074343
4149.3	5163.3	0.058305667452733
4149.3	10130.3	0.00872239917798494
4149.3	8050.3	0.00920578042659253
4149.3	5155.3	0.0602704841686473
4149.3	5144.3	0.019885023724828
4149.3	5143.3	0.0880669942083732
4149.3	5141.3	0.0887684076620702
4149.3	201626.3	0.0756856249003474
4149.3	27250.3	0.0340323418007421
4149.3	5130.3	0.0323803925116544
4149.3	5046.3	0.0757269219016416
4149.3	56142.3	0.0332753599700468
4149.3	5096.3	0.0316755874032921
4149.3	84105.3	0.0307256541291958
4149.3	57326.3	0.155773398085571
4149.3	5076.3	0.0875959546688926
4149.3	5074.3	0.0707092234076111
4149.3	29780.3	0.0411242654373146
4149.3	25973.3	0.00439034013988144
4149.3	54956.3	0.0412004320699713
4149.3	164091.3	0.0421471212451829
4149.3	54852.3	0.0647928229576363
4149.3	24145.3	0.0759396114038477
4149.3	79646.3	0.000437550519654232
4149.3	53354.3	0.153275426238144
4149.3	23022.3	0.0381262080619276
4149.3	55003.3	0.127002900876119
4149.3	5058.3	0.0769077311612701
4149.3	51247.3	0.0650291133764773
4149.3	10606.3	0.055037812760358
4149.3	133015.3	0.110620641650972
4149.3	5036.3	0.115026762138371
4149.3	5033.3	0.109229313223562
4149.3	5029.3	0.0202869148902319
4149.3	5027.3	0.0679140919519018
4149.3	23252.3	0.061849450096126
4149.3	78990.3	0.0855194587019464
4149.3	55611.3	0.0739782839861517
4149.3	9180.3	0.0139761281706726
4149.3	5008.3	0.000530569237768465
4149.3	114882.3	0.0584133745012411
4149.3	114876.3	0.0513156539263295
4149.3	5007.3	0.0563863931009734
4149.3	94101.3	0.0331166872693612
4149.3	115209.3	0.0837885168711151
4149.3	29789.3	0.00737527943008613
4149.3	55239.3	0.0170085804146065
4149.3	4967.3	0.0396107090062976
4149.3	4957.3	0.00226456221794175
4149.3	4948.3	0.105788187108853
4149.3	29107.3	0.10192386775823
4149.3	116150.3	0.0762785055583449
4149.3	4928.3	0.0645497213394829
4149.3	9688.3	0.0442781574666058
4149.3	10762.3	0.0932265501333487
4149.3	79023.3	0.0256848507537214
4149.3	129401.3	0.0896272996029358
4149.3	254552.3	0.00273849134077211
4149.3	11164.3	0.0436541048590825
4149.3	390916.3	0.0117682060676686
4149.3	79873.3	0.0567312279881621
4149.3	23386.3	0.062928838839778
4149.3	134492.3	0.017299205550733
4149.3	10726.3	0.0964535576459529
4149.3	80224.3	0.158311295781427
4149.3	4682.3	0.101678724158422
4149.3	81788.3	0.0619417495653155
